random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.027652,0.018220,0.021305,0.016888,0.017278,0.016692,0.014288,0.011363,0.012152,0.010932,0.009955,0.009169,0.005684,0.007092,0.000000,0.000000,0.000000,0.000000
0.027286,0.017408,0.020573,0.015948,0.016668,0.015910,0.013922,0.010857,0.012213,0.010819,0.010504,0.010520,0.006843,0.007637,0.000000,0.000000,0.000000,0.000000
0.027774,0.019202,0.022160,0.018986,0.018193,0.015965,0.015508,0.012816,0.013678,0.012470,0.011664,0.012298,0.007880,0.008112,0.000000,0.000000,0.000000,0.000000
0.027042,0.018131,0.021366,0.017369,0.017766,0.017168,0.015264,0.012756,0.013739,0.012314,0.012274,0.012234,0.008979,0.009787,0.000000,0.000000,0.000000,0.000000
0.025821,0.016236,0.019597,0.015322,0.016058,0.015249,0.013617,0.011007,0.012091,0.010605,0.010871,0.010495,0.008125,0.009325,0.000000,0.000000,0.000000,0.000000
0.003975,0.002534,0.002205,0.001371,0.001412,0.001009,0.000985,0.000776,0.000497,0.000776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004341,0.003617,0.003731,0.003295,0.003182,0.003151,0.002083,0.002256,0.000000,0.000251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012213,0.009608,0.010321,0.009145,0.009040,0.008412,0.007819,0.007023,0.005989,0.006251,0.001351,0.002431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012213,0.009587,0.010382,0.009202,0.009101,0.008432,0.007941,0.007084,0.006538,0.006468,0.003426,0.004813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012457,0.009890,0.010626,0.009465,0.009284,0.008885,0.008063,0.006992,0.006904,0.006490,0.004158,0.006065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012152,0.009209,0.010260,0.009014,0.008857,0.008393,0.007758,0.006916,0.006782,0.006256,0.004585,0.006256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013067,0.010031,0.011054,0.009643,0.009772,0.009179,0.008735,0.007823,0.007941,0.007320,0.006294,0.007320,0.000924,0.001820,0.000000,0.000000,0.000000,0.000000
0.003609,0.002970,0.003121,0.002970,0.002693,0.002273,0.002266,0.002273,0.000985,0.001980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012457,0.009798,0.010626,0.009445,0.009406,0.008936,0.008308,0.007525,0.007453,0.006702,0.005928,0.006702,0.000985,0.002939,0.000000,0.000000,0.000000,0.000000
0.012030,0.009621,0.010382,0.009425,0.009101,0.008600,0.008063,0.007108,0.007270,0.006519,0.005989,0.006519,0.001656,0.004359,0.000000,0.000000,0.000000,0.000000
0.010932,0.008676,0.009345,0.008283,0.008186,0.007891,0.007209,0.005810,0.006477,0.005810,0.005256,0.005810,0.001107,0.003258,0.000000,0.000000,0.000000,0.000000
0.012152,0.009414,0.010077,0.008789,0.008674,0.007930,0.007636,0.006211,0.006904,0.006211,0.005928,0.006211,0.002388,0.005938,0.000000,0.000000,0.000000,0.000000
0.012274,0.009617,0.010321,0.009079,0.008979,0.008232,0.007941,0.007001,0.007209,0.006540,0.006355,0.006540,0.003304,0.006540,0.000000,0.000000,0.000000,0.000000
