random_32,lru_32random_64,lru_64random_128,lru_128random_256,lru_256random_512,lru_512random_1024,lru_1024random_2048,lru_2048random_4096,lru_4096random_8192,lru_8192
0.110338,0.097592,0.092946,0.082609,0.077752,0.066698,0.062435,0.057034,0.040406,0.043975,0.017949,0.011339,0.002327,0.001132,0.000000,0.000000,0.000000,0.000000
0.112535,0.100836,0.094106,0.082917,0.077935,0.065929,0.062008,0.055619,0.039795,0.043423,0.017400,0.010629,0.002327,0.001158,0.000000,0.000000,0.000000,0.000000
0.111131,0.099141,0.092946,0.082899,0.077080,0.065104,0.061825,0.056309,0.040101,0.043723,0.017644,0.011125,0.002938,0.001645,0.000000,0.000000,0.000000,0.000000
0.110338,0.097690,0.092214,0.081294,0.076409,0.065127,0.060848,0.055139,0.038636,0.042893,0.016668,0.010740,0.001900,0.000912,0.000000,0.000000,0.000000,0.000000
0.108995,0.097032,0.091177,0.079351,0.076043,0.064635,0.060909,0.056666,0.039490,0.043490,0.017827,0.011274,0.002693,0.001517,0.000000,0.000000,0.000000,0.000000
0.110094,0.097079,0.092763,0.081423,0.077630,0.067170,0.062191,0.055768,0.039795,0.044252,0.017034,0.010543,0.003182,0.001516,0.000000,0.000000,0.000000,0.000000
0.110643,0.099522,0.092824,0.080664,0.077447,0.065926,0.062069,0.056304,0.039795,0.044011,0.016607,0.010052,0.001778,0.000815,0.000000,0.000000,0.000000,0.000000
0.098255,0.086227,0.080742,0.069867,0.065913,0.055667,0.050841,0.046630,0.030276,0.034477,0.012274,0.008035,0.000375,0.000200,0.000000,0.000000,0.000000,0.000000
0.105029,0.092502,0.087943,0.077420,0.073480,0.063015,0.058652,0.054661,0.036744,0.041385,0.015386,0.009483,0.002083,0.001084,0.000000,0.000000,0.000000,0.000000
0.107348,0.095384,0.089346,0.078086,0.073541,0.062668,0.057553,0.051778,0.035402,0.039666,0.014837,0.009033,0.001900,0.001132,0.000000,0.000000,0.000000,0.000000
0.108751,0.096117,0.090994,0.080556,0.075738,0.064563,0.060360,0.054394,0.038819,0.042587,0.017522,0.011329,0.002999,0.001592,0.000000,0.000000,0.000000,0.000000
0.109423,0.097620,0.091665,0.080326,0.076104,0.065012,0.060482,0.055295,0.038575,0.042393,0.016241,0.010240,0.001290,0.000501,0.000000,0.000000,0.000000,0.000000
0.110582,0.097984,0.092946,0.082297,0.077080,0.065361,0.061031,0.055916,0.038331,0.041932,0.015874,0.009603,0.002083,0.001022,0.000000,0.000000,0.000000,0.000000
0.112596,0.100220,0.094167,0.082752,0.077813,0.066284,0.061581,0.054926,0.039124,0.043000,0.016729,0.010426,0.002632,0.001136,0.000000,0.000000,0.000000,0.000000
0.109728,0.098053,0.091177,0.079631,0.075433,0.064101,0.060116,0.054605,0.038697,0.042491,0.017400,0.010771,0.004097,0.001958,0.000000,0.000000,0.000000,0.000000
0.109728,0.097508,0.091909,0.081552,0.076348,0.065005,0.060909,0.055359,0.038636,0.043534,0.016729,0.010509,0.002816,0.001248,0.000000,0.000000,0.000000,0.000000
0.107653,0.095494,0.090078,0.078509,0.074945,0.065277,0.059445,0.054522,0.037416,0.040380,0.015935,0.010345,0.002327,0.001182,0.000000,0.000000,0.000000,0.000000
0.105700,0.093264,0.087759,0.076892,0.072199,0.061262,0.056333,0.051569,0.034731,0.038570,0.015203,0.008883,0.002632,0.001282,0.000000,0.000000,0.000000,0.000000
0.112291,0.100194,0.094045,0.083412,0.077264,0.066157,0.061642,0.053390,0.042969,0.042699,0.023380,0.014707,0.009711,0.006000,0.000192,0.000293,0.000000,0.000000
0.095204,0.083754,0.077630,0.067118,0.062740,0.051784,0.048949,0.043554,0.030642,0.031772,0.011847,0.007413,0.000131,0.000110,0.000000,0.000000,0.000000,0.000000
0.097767,0.085400,0.080559,0.070547,0.065547,0.054880,0.051695,0.045242,0.033388,0.034591,0.014593,0.008802,0.001839,0.000726,0.000000,0.000000,0.000000,0.000000
0.097035,0.084758,0.079399,0.069967,0.064022,0.053095,0.049803,0.044571,0.031313,0.033146,0.013556,0.008148,0.001656,0.000598,0.000000,0.000000,0.000000,0.000000
0.095265,0.083273,0.077264,0.065943,0.061886,0.051438,0.047606,0.042299,0.029177,0.030510,0.011725,0.007462,0.000985,0.000442,0.000000,0.000000,0.000000,0.000000
0.097462,0.086523,0.079643,0.069047,0.064327,0.053177,0.050291,0.044395,0.032046,0.032730,0.013495,0.007836,0.001351,0.000550,0.000000,0.000000,0.000000,0.000000
0.096852,0.085255,0.079399,0.069460,0.064266,0.053466,0.050169,0.044236,0.032290,0.033662,0.015203,0.009076,0.003548,0.001873,0.000000,0.000000,0.000000,0.000000
0.097523,0.085789,0.079277,0.069068,0.063167,0.052348,0.048644,0.041304,0.030642,0.032005,0.013495,0.008106,0.002816,0.001392,0.000000,0.000000,0.000000,0.000000
0.098194,0.086222,0.079704,0.068468,0.064083,0.052775,0.049681,0.044618,0.030947,0.031984,0.012884,0.007536,0.002144,0.000997,0.000000,0.000000,0.000000,0.000000
0.100086,0.087904,0.081779,0.070660,0.065974,0.055692,0.051024,0.044748,0.032290,0.032920,0.013983,0.008247,0.002144,0.001216,0.000000,0.000000,0.000000,0.000000
0.099171,0.087600,0.080803,0.068647,0.065364,0.055024,0.051085,0.045094,0.031984,0.033704,0.013189,0.007807,0.001412,0.000619,0.000000,0.000000,0.000000,0.000000
0.095509,0.084889,0.077935,0.067394,0.062923,0.052484,0.048644,0.043538,0.029971,0.030947,0.012457,0.007643,0.001961,0.001038,0.000000,0.000000,0.000000,0.000000
0.098683,0.087605,0.080681,0.070049,0.064937,0.053461,0.050658,0.044749,0.032229,0.033814,0.013922,0.008250,0.002266,0.001210,0.000000,0.000000,0.000000,0.000000
0.098011,0.086099,0.080132,0.069880,0.064449,0.053638,0.049559,0.044118,0.030642,0.031755,0.013311,0.007889,0.002327,0.001102,0.000000,0.000000,0.000000,0.000000
