random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.111558,0.117996,0.032961,0.006222,0.010871,0.006222,0.004524,0.005365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.099842,0.112586,0.027286,0.006940,0.010810,0.006412,0.006050,0.005658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.036866,0.009216,0.015569,0.009216,0.011054,0.008940,0.007636,0.007995,0.000192,0.000709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.107836,0.115285,0.035097,0.008195,0.012640,0.007783,0.002693,0.004640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110826,0.116994,0.031618,0.005809,0.010321,0.005809,0.004829,0.005548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.081962,0.102716,0.023319,0.008315,0.011786,0.007819,0.007148,0.006560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.046264,0.028742,0.017034,0.009087,0.011115,0.008658,0.006904,0.007566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.107043,0.114820,0.028628,0.005532,0.008247,0.005233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.108385,0.116110,0.029666,0.005582,0.009833,0.005582,0.004768,0.005508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.059201,0.043755,0.018926,0.008875,0.011298,0.008410,0.006965,0.006705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.073724,0.060252,0.021611,0.008618,0.011542,0.008272,0.006233,0.006502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.113572,0.119631,0.033144,0.005827,0.009955,0.005827,0.001961,0.003511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110887,0.117673,0.032168,0.006058,0.010810,0.006058,0.006233,0.006058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.036805,0.010095,0.016546,0.009898,0.011786,0.009740,0.008063,0.008242,0.000192,0.000670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.095021,0.110416,0.026614,0.007730,0.010871,0.007275,0.003121,0.002387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112718,0.118699,0.032168,0.005750,0.010077,0.005750,0.003731,0.004891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.097218,0.109988,0.027957,0.007692,0.011969,0.007428,0.007209,0.006448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033998,0.008922,0.014837,0.008922,0.010749,0.008883,0.007575,0.008136,0.000436,0.001376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109850,0.117473,0.031862,0.006408,0.009711,0.006070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109301,0.117511,0.031008,0.005853,0.010321,0.005853,0.004829,0.005555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.075494,0.067097,0.019597,0.007188,0.009833,0.006767,0.005501,0.005353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.052366,0.031839,0.018681,0.009614,0.012091,0.009225,0.007697,0.008329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110033,0.117164,0.031130,0.005862,0.009101,0.005638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112047,0.118428,0.032534,0.006027,0.010749,0.006027,0.005684,0.005990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.054441,0.039174,0.016363,0.007788,0.009772,0.007401,0.005745,0.005812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.070734,0.060596,0.022343,0.009349,0.012396,0.008810,0.006904,0.007310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109179,0.117289,0.031130,0.006012,0.010077,0.006012,0.002632,0.003846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.111741,0.118590,0.033449,0.006322,0.011359,0.006322,0.006599,0.006322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034914,0.009242,0.015264,0.009203,0.010626,0.008888,0.006538,0.006725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.094777,0.108769,0.026187,0.007696,0.010626,0.007052,0.003121,0.002237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.113023,0.119930,0.030703,0.005159,0.008918,0.005159,0.002083,0.003327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.098683,0.111367,0.028262,0.007500,0.011969,0.007274,0.007392,0.006746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030825,0.008566,0.013983,0.008566,0.010077,0.008487,0.006660,0.007224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110521,0.117917,0.036866,0.008297,0.013006,0.007811,0.002632,0.004709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112474,0.118828,0.033388,0.006158,0.010993,0.006158,0.005134,0.005971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.082328,0.096371,0.024662,0.008976,0.012762,0.008556,0.008308,0.007448,0.000985,0.002712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.053220,0.031568,0.018498,0.009365,0.011725,0.008936,0.007148,0.007960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110704,0.116477,0.033327,0.006718,0.010993,0.006643,0.002449,0.003844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.113267,0.118976,0.034853,0.006661,0.011969,0.006661,0.006843,0.006661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.057370,0.040518,0.017766,0.008367,0.010687,0.007941,0.006416,0.006430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.076470,0.091483,0.022709,0.008894,0.011908,0.008509,0.005867,0.006507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109850,0.116124,0.033693,0.006947,0.011786,0.006947,0.004463,0.005491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.115037,0.120730,0.035890,0.006556,0.011908,0.006556,0.007026,0.006556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
