random_32,lru_32random_64,lru_64random_128,lru_128random_256,lru_256random_512,lru_512random_1024,lru_1024random_2048,lru_2048random_4096,lru_4096random_8192,lru_8192
0.538536,0.637347,0.355467,0.297457,0.071100,0.065477,0.011664,0.005761,0.007697,0.005761,0.005562,0.005761,0.000192,0.004215,0.000000,0.000000,0.000000,0.000000
0.534936,0.622443,0.360227,0.325318,0.060848,0.060392,0.008369,0.004146,0.005378,0.004146,0.003182,0.004008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.527064,0.619218,0.359006,0.316283,0.071710,0.065424,0.008857,0.004229,0.005623,0.004229,0.003670,0.004229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.528101,0.629292,0.342713,0.295305,0.050352,0.063770,0.006721,0.003364,0.004341,0.003364,0.002388,0.003364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.513944,0.613516,0.328800,0.300448,0.037599,0.003800,0.007209,0.003800,0.004890,0.003800,0.003243,0.003800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.534631,0.633203,0.347351,0.316811,0.050413,0.054314,0.008186,0.004189,0.005501,0.004189,0.003975,0.004049,0.000192,0.003211,0.000000,0.000000,0.000000,0.000000
0.534936,0.632385,0.356749,0.318743,0.060299,0.063104,0.008674,0.004296,0.005745,0.004296,0.004341,0.004296,0.000985,0.004296,0.000000,0.000000,0.000000,0.000000
0.532251,0.633566,0.337587,0.313706,0.041443,0.004336,0.008186,0.004336,0.005684,0.004336,0.004402,0.004336,0.001412,0.004336,0.000000,0.000000,0.000000,0.000000
0.551778,0.654105,0.354003,0.325405,0.053770,0.005445,0.010504,0.005445,0.007148,0.005445,0.005928,0.005445,0.003548,0.005302,0.000000,0.000000,0.000000,0.000000
0.555073,0.658551,0.351745,0.321567,0.045776,0.004322,0.007819,0.004034,0.005317,0.004034,0.004158,0.004034,0.001473,0.004034,0.000000,0.000000,0.000000,0.000000
0.555928,0.660873,0.354857,0.327205,0.052244,0.005458,0.010443,0.005458,0.007148,0.005458,0.006050,0.005458,0.004097,0.005458,0.000000,0.000000,0.000000,0.000000
0.524562,0.632307,0.324895,0.304449,0.040162,0.004928,0.009162,0.004928,0.006416,0.004928,0.005317,0.004928,0.003365,0.004791,0.000000,0.000000,0.000000,0.000000
0.498078,0.605305,0.297434,0.286057,0.013311,0.001466,0.002693,0.001466,0.001656,0.001466,0.000192,0.001466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.494783,0.588032,0.315375,0.303907,0.004158,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.476537,0.575202,0.284925,0.279751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.455118,0.551829,0.265641,0.264674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.448832,0.536172,0.257891,0.272203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.432539,0.524164,0.243368,0.250844,0.000802,0.000116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.433577,0.519395,0.242331,0.263110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.423569,0.507901,0.239890,0.257512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.427779,0.517998,0.231407,0.238920,0.000680,0.000112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.423935,0.510467,0.223108,0.245923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.414415,0.497743,0.225000,0.246238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.391776,0.476516,0.193695,0.233668,0.001046,0.000213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.402211,0.485491,0.207975,0.235177,0.000436,0.000104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.391349,0.471257,0.206327,0.235987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.386528,0.467638,0.186495,0.235075,0.000863,0.000201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.392020,0.475400,0.186800,0.224916,0.000863,0.000204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.373835,0.456583,0.179843,0.224724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.372187,0.455427,0.167150,0.229177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.374323,0.459593,0.171910,0.228033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.361814,0.453271,0.145060,0.206651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.363217,0.450928,0.158119,0.186019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.349121,0.438344,0.144389,0.086514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351073,0.444577,0.134808,0.051083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350768,0.444423,0.143595,0.054645,0.000131,0.000098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.345215,0.441955,0.119003,0.035439,0.000253,0.000099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.329166,0.435478,0.104846,0.036800,0.000192,0.000099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.338198,0.437056,0.123458,0.043064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.324345,0.433650,0.106066,0.041069,0.000619,0.000291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.327275,0.438200,0.102649,0.040381,0.000314,0.000197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.323613,0.434983,0.092153,0.036425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.312568,0.435619,0.079033,0.038382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.310615,0.432730,0.084220,0.041569,0.000680,0.000292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.291027,0.423927,0.051024,0.035141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
