random_32,lru_32random_64,lru_64random_128,lru_128random_256,lru_256random_512,lru_512random_1024,lru_1024random_2048,lru_2048random_4096,lru_4096random_8192,lru_8192
0.416124,0.393114,0.382012,0.371593,0.346497,0.302519,0.317084,0.290897,0.294444,0.276236,0.274795,0.262891,0.254413,0.244408,0.228234,0.217468,0.161597,0.193378
0.362546,0.335077,0.306100,0.304483,0.250569,0.202905,0.208341,0.179684,0.175510,0.156054,0.144267,0.130596,0.104480,0.096758,0.031862,0.035193,0.000000,0.000000
0.393118,0.370758,0.339174,0.339668,0.286389,0.238608,0.246480,0.215629,0.216030,0.196206,0.189241,0.173680,0.162940,0.148019,0.123336,0.123360,0.011237,0.100058
0.406665,0.384541,0.360105,0.356509,0.313300,0.268758,0.275710,0.246261,0.246236,0.225286,0.219569,0.204538,0.189363,0.180909,0.144694,0.135657,0.036012,0.085162
0.400685,0.381005,0.354186,0.353468,0.307808,0.265788,0.270157,0.241816,0.239463,0.219413,0.211514,0.194100,0.183565,0.167054,0.142436,0.140923,0.027347,0.112993
0.396841,0.376073,0.351196,0.348700,0.305306,0.267691,0.266923,0.238655,0.235191,0.213533,0.205839,0.189162,0.173497,0.163420,0.124800,0.118789,0.000000,0.000000
0.408923,0.391157,0.369502,0.363358,0.328556,0.293795,0.292980,0.265061,0.263078,0.242260,0.236289,0.219395,0.209988,0.194950,0.173741,0.166699,0.071527,0.145221
0.391471,0.371041,0.341554,0.342452,0.292247,0.246605,0.253925,0.225763,0.223719,0.204305,0.194916,0.181907,0.157753,0.154452,0.095937,0.086707,0.000000,0.000000
0.401784,0.379581,0.349792,0.351475,0.297495,0.248895,0.257159,0.227677,0.226098,0.205192,0.198821,0.183325,0.172032,0.155771,0.130109,0.133221,0.011420,0.084806
0.395071,0.376809,0.349304,0.348165,0.303415,0.261740,0.266496,0.238819,0.237144,0.216555,0.209988,0.195179,0.179355,0.169363,0.134381,0.123685,0.017766,0.107209
0.397146,0.378910,0.353636,0.350637,0.309517,0.270878,0.272903,0.245119,0.242697,0.222364,0.214748,0.198661,0.186678,0.169344,0.145182,0.145707,0.029910,0.107705
0.399221,0.381203,0.359251,0.356996,0.318731,0.282345,0.284986,0.258922,0.257037,0.237626,0.230248,0.214989,0.198699,0.188328,0.148904,0.144035,0.023136,0.103078
0.383416,0.363834,0.335330,0.333658,0.288403,0.249107,0.250935,0.222244,0.219325,0.200416,0.188203,0.171864,0.153176,0.137855,0.094045,0.112421,0.000000,0.000000
0.407398,0.387622,0.368160,0.361336,0.328922,0.293257,0.295726,0.268860,0.268448,0.248958,0.243551,0.227687,0.215480,0.206059,0.174046,0.165570,0.072809,0.120782
0.366146,0.346686,0.325688,0.321430,0.285291,0.255059,0.250203,0.224016,0.219081,0.200454,0.187532,0.172768,0.153054,0.135618,0.094960,0.104191,0.000000,0.000000
0.429976,0.413327,0.403919,0.395383,0.377679,0.348670,0.354491,0.334557,0.333926,0.318784,0.311714,0.303681,0.276076,0.273317,0.216152,0.213034,0.108263,0.133210
0.316351,0.293052,0.252704,0.245683,0.190766,0.151717,0.138958,0.112545,0.093740,0.075657,0.047789,0.037795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.433638,0.417338,0.408191,0.398643,0.382073,0.353960,0.358396,0.338291,0.337954,0.320520,0.319036,0.306124,0.297923,0.289436,0.269486,0.259881,0.199431,0.224370
0.308357,0.286187,0.245382,0.225682,0.184359,0.149045,0.132245,0.107026,0.084647,0.068383,0.034425,0.026160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.435895,0.420692,0.411791,0.403565,0.387016,0.360620,0.364682,0.345777,0.345032,0.329443,0.326237,0.313743,0.304696,0.296330,0.275832,0.265406,0.206693,0.228900
0.330387,0.308526,0.258746,0.264221,0.190522,0.144213,0.139263,0.112224,0.097279,0.080662,0.056028,0.045586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.439313,0.420136,0.408984,0.401243,0.378046,0.339169,0.352782,0.329107,0.333194,0.317562,0.315619,0.304977,0.294993,0.288923,0.265397,0.256592,0.193268,0.215304
0.328068,0.302022,0.250508,0.263487,0.178562,0.130986,0.126814,0.101319,0.085135,0.069975,0.040467,0.034923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.439313,0.418694,0.409228,0.401314,0.378168,0.338960,0.352599,0.329149,0.332339,0.316940,0.314033,0.303485,0.293590,0.284611,0.266618,0.257109,0.201323,0.224624
0.376154,0.357897,0.342530,0.338277,0.309395,0.275577,0.281263,0.259826,0.254108,0.242477,0.221766,0.217790,0.171361,0.173084,0.043945,0.112503,0.000000,0.000000
0.412035,0.392941,0.381646,0.371982,0.351073,0.318429,0.324590,0.301456,0.302255,0.285416,0.281812,0.268636,0.260576,0.248481,0.229882,0.224565,0.150003,0.194863
0.343690,0.319138,0.290112,0.287591,0.238120,0.198953,0.195526,0.167539,0.159706,0.140227,0.125228,0.109514,0.084342,0.074165,0.014105,0.020676,0.000000,0.000000
