random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.125167,0.133037,0.079155,0.133037,0.025455,0.010053,0.014532,0.009890,0.011664,0.009661,0.010565,0.009661,0.009833,0.009661,0.008125,0.009433,0.002327,0.003590
0.113206,0.120890,0.070673,0.120890,0.023258,0.009418,0.013556,0.009221,0.010993,0.009155,0.009955,0.009155,0.009345,0.009155,0.007758,0.008893,0.002205,0.003478
0.125533,0.128634,0.093007,0.128634,0.033937,0.011283,0.016607,0.010243,0.012579,0.010210,0.011115,0.009852,0.010199,0.009820,0.008430,0.009430,0.002754,0.005105
0.119674,0.124484,0.083305,0.124484,0.028079,0.009908,0.014715,0.009518,0.011542,0.009356,0.010321,0.009356,0.009589,0.009323,0.007941,0.009161,0.002022,0.004223
0.113633,0.115152,0.089163,0.115152,0.035707,0.011379,0.015508,0.008858,0.011176,0.008567,0.009650,0.008502,0.008735,0.008405,0.006843,0.008179,0.000802,0.002425
0.128584,0.130339,0.101734,0.130339,0.038758,0.011293,0.016058,0.009132,0.011664,0.009067,0.010199,0.009067,0.009345,0.008936,0.007758,0.008870,0.002327,0.004124
0.128523,0.128707,0.108934,0.128707,0.049986,0.073561,0.018315,0.009535,0.012579,0.009371,0.010687,0.009338,0.009711,0.009306,0.007880,0.008945,0.001961,0.003440
0.127974,0.126939,0.115830,0.126939,0.068232,0.126939,0.023746,0.010527,0.014715,0.010396,0.012152,0.010331,0.011054,0.010299,0.009467,0.010266,0.004402,0.007202
0.124434,0.123299,0.113084,0.123299,0.067622,0.123299,0.022587,0.009702,0.013495,0.009312,0.010932,0.009149,0.009772,0.009084,0.008125,0.008986,0.002938,0.005502
0.127729,0.125967,0.119247,0.125967,0.080254,0.125967,0.026920,0.010072,0.014471,0.009422,0.011420,0.009325,0.010138,0.009325,0.008491,0.009130,0.003487,0.004906
0.136334,0.134438,0.129377,0.134438,0.093862,0.134438,0.032656,0.011028,0.016241,0.010184,0.012335,0.009925,0.010749,0.009600,0.009101,0.009503,0.004341,0.007492
0.141460,0.139548,0.134442,0.139548,0.097950,0.139548,0.033205,0.010657,0.015996,0.009877,0.012091,0.009682,0.010565,0.009520,0.008918,0.009325,0.004280,0.007278
0.142924,0.140987,0.137310,0.140987,0.104968,0.140987,0.035402,0.010031,0.015203,0.008924,0.011176,0.008793,0.009711,0.008761,0.008063,0.008533,0.003182,0.004690
0.140971,0.139203,0.135174,0.139203,0.103625,0.137897,0.036500,0.010997,0.016119,0.009593,0.011969,0.009430,0.010443,0.009430,0.008918,0.009332,0.004463,0.007505
0.131330,0.129512,0.125044,0.129512,0.092519,0.129155,0.033815,0.011372,0.016790,0.010495,0.012884,0.010300,0.011359,0.010300,0.009894,0.010170,0.005623,0.008285
0.125411,0.123685,0.119919,0.123685,0.089834,0.123685,0.031252,0.009867,0.014532,0.008760,0.010932,0.008728,0.009589,0.008695,0.008063,0.008695,0.003548,0.004624
0.128401,0.125557,0.120956,0.125557,0.085990,0.125557,0.029177,0.009888,0.014837,0.009433,0.011481,0.009335,0.010199,0.009270,0.008857,0.009238,0.004646,0.007481
0.131940,0.130109,0.125411,0.130109,0.091482,0.130109,0.031130,0.010145,0.015142,0.009337,0.011603,0.009305,0.010260,0.009305,0.008857,0.009176,0.004707,0.007851
0.130842,0.129069,0.123946,0.129069,0.088919,0.129069,0.029788,0.010030,0.014593,0.009060,0.011176,0.008898,0.009833,0.008898,0.008613,0.008866,0.004951,0.007992
0.135907,0.133965,0.127852,0.133965,0.088309,0.133965,0.026920,0.008994,0.013678,0.008767,0.010687,0.008767,0.009528,0.008702,0.008308,0.008670,0.004524,0.007894
0.132062,0.130704,0.121749,0.130704,0.077019,0.130574,0.024540,0.009730,0.013922,0.009341,0.011176,0.009308,0.010077,0.009211,0.008979,0.009146,0.005928,0.008951
0.127791,0.126554,0.116501,0.126554,0.069636,0.126489,0.021366,0.008913,0.012457,0.008525,0.010138,0.008493,0.009223,0.008461,0.008247,0.008461,0.005134,0.008396
0.133283,0.131920,0.123946,0.131920,0.081047,0.131920,0.025638,0.009574,0.014166,0.009411,0.011298,0.009411,0.010199,0.009314,0.009162,0.009281,0.006172,0.009216
0.129987,0.128918,0.118698,0.128918,0.071588,0.128918,0.022099,0.009022,0.012945,0.008858,0.010504,0.008826,0.009467,0.008727,0.008430,0.008629,0.005440,0.008466
0.123946,0.123601,0.108629,0.122710,0.056821,0.121389,0.020146,0.009772,0.013006,0.009376,0.010810,0.009310,0.009894,0.009079,0.008979,0.009079,0.006355,0.009013
0.146158,0.146505,0.124617,0.146372,0.057309,0.096763,0.020207,0.010313,0.013678,0.010180,0.011725,0.010180,0.010871,0.010180,0.010077,0.010180,0.007636,0.010180
0.137798,0.137492,0.119613,0.137492,0.057492,0.137458,0.018254,0.008816,0.011786,0.008716,0.009711,0.008117,0.008796,0.007984,0.007941,0.007984,0.005501,0.007984
0.133405,0.132941,0.112230,0.132941,0.049315,0.095147,0.017766,0.009316,0.012213,0.009217,0.010382,0.009184,0.009406,0.008986,0.008674,0.007962,0.007087,0.007962
0.103747,0.120031,0.054014,0.051280,0.022526,0.011724,0.015508,0.011594,0.013189,0.011594,0.011969,0.011139,0.010993,0.010230,0.010138,0.009710,0.008308,0.009028
0.091421,0.105289,0.045349,0.089622,0.018559,0.009844,0.012884,0.009715,0.010993,0.009651,0.010199,0.009490,0.009772,0.009490,0.009284,0.009136,0.007331,0.009104
0.105456,0.120091,0.053465,0.082136,0.019963,0.010042,0.013250,0.009689,0.011237,0.009689,0.010321,0.009689,0.009894,0.009497,0.009467,0.009465,0.007819,0.009465
0.101856,0.113678,0.054380,0.112999,0.019658,0.009449,0.012762,0.009255,0.010687,0.009190,0.009711,0.009028,0.009162,0.008575,0.008613,0.008575,0.006904,0.008478
0.101673,0.110185,0.060360,0.110022,0.021000,0.009087,0.012823,0.008956,0.010565,0.008923,0.009650,0.008891,0.009162,0.008760,0.008796,0.008596,0.007697,0.008596
0.107714,0.119259,0.059140,0.118129,0.020146,0.009134,0.012701,0.009005,0.010504,0.009005,0.009589,0.008811,0.009162,0.008682,0.008796,0.008650,0.007697,0.008650
0.127546,0.139282,0.072992,0.137286,0.022343,0.009436,0.013250,0.009114,0.010810,0.009114,0.009833,0.009114,0.009406,0.008921,0.009040,0.008921,0.008002,0.008888
0.110887,0.122092,0.060116,0.109915,0.018315,0.008097,0.011298,0.007968,0.009345,0.007968,0.008613,0.007968,0.008247,0.007968,0.007941,0.007968,0.006599,0.007968
0.131940,0.135402,0.097096,0.135402,0.033083,0.010656,0.015813,0.009690,0.012091,0.009690,0.010749,0.009690,0.010138,0.009626,0.009650,0.009626,0.008247,0.009497
0.128279,0.131234,0.095326,0.131234,0.031435,0.009350,0.014471,0.008793,0.010932,0.008793,0.009711,0.008694,0.009162,0.008694,0.008613,0.008661,0.006782,0.008661
0.113694,0.128677,0.059201,0.101913,0.019658,0.009205,0.012579,0.009041,0.010443,0.008910,0.009528,0.008779,0.009101,0.008747,0.008857,0.008616,0.008125,0.008616
0.087515,0.125024,0.029238,0.009627,0.014593,0.009211,0.011298,0.009115,0.010077,0.009083,0.009467,0.008955,0.009162,0.008859,0.008979,0.008859,0.008430,0.008859
0.068354,0.088332,0.030093,0.013319,0.018620,0.012937,0.015203,0.012763,0.013739,0.012728,0.012945,0.012241,0.012335,0.012033,0.011603,0.011302,0.009894,0.010676
0.056333,0.072477,0.020878,0.010079,0.013556,0.009883,0.011237,0.009655,0.010260,0.009329,0.009772,0.009329,0.009528,0.009329,0.008857,0.009329,0.005440,0.009329
0.094655,0.121976,0.034486,0.010029,0.015020,0.008889,0.011054,0.008629,0.009650,0.008564,0.009040,0.008433,0.008674,0.008433,0.007880,0.008433,0.004097,0.008433
0.084281,0.111434,0.033144,0.010751,0.015996,0.009730,0.012091,0.009634,0.010626,0.009634,0.009833,0.008933,0.009345,0.008933,0.008552,0.008933,0.004951,0.008901
0.104541,0.114358,0.059811,0.114358,0.020512,0.009200,0.012701,0.008941,0.010443,0.008941,0.009528,0.008747,0.009101,0.008682,0.008247,0.008682,0.004524,0.008650
0.120346,0.126013,0.081779,0.126013,0.026553,0.009615,0.014044,0.009188,0.010993,0.008959,0.009833,0.008893,0.009223,0.008729,0.008369,0.008663,0.005012,0.008663
0.117356,0.121013,0.084708,0.121013,0.029544,0.009895,0.015020,0.009537,0.011603,0.009504,0.010321,0.009309,0.009650,0.009081,0.008857,0.009081,0.005440,0.009081
0.112962,0.118931,0.075982,0.118931,0.026675,0.010179,0.014715,0.009821,0.011603,0.009496,0.010382,0.009399,0.009833,0.009334,0.008979,0.009301,0.005562,0.009269
0.122298,0.122241,0.103625,0.122241,0.049132,0.071931,0.019109,0.010004,0.013128,0.009875,0.011115,0.009649,0.010199,0.009488,0.009223,0.009391,0.005501,0.009358
0.122726,0.122348,0.106310,0.122348,0.053648,0.121407,0.020146,0.010188,0.013556,0.010090,0.011481,0.010025,0.010504,0.009668,0.009528,0.009636,0.005989,0.009571
0.120529,0.119430,0.106371,0.119430,0.057309,0.118782,0.020207,0.009488,0.013067,0.009456,0.010932,0.009424,0.010016,0.009197,0.009040,0.009197,0.005684,0.009132
0.126326,0.124984,0.114243,0.124984,0.066157,0.124984,0.020268,0.008550,0.012091,0.008419,0.009894,0.008419,0.008918,0.008289,0.007697,0.008060,0.003548,0.008060
0.137127,0.136049,0.123275,0.136049,0.070246,0.136049,0.022831,0.009965,0.013922,0.009836,0.011420,0.009642,0.010382,0.009642,0.009162,0.009221,0.005256,0.009189
0.134625,0.133847,0.119674,0.133847,0.064449,0.133847,0.020634,0.009357,0.013006,0.009292,0.010810,0.009260,0.009955,0.009260,0.008918,0.009227,0.005134,0.009163
0.138897,0.138447,0.121383,0.138447,0.060848,0.129983,0.019536,0.009186,0.012518,0.009022,0.010504,0.009022,0.009650,0.009022,0.008552,0.009022,0.004585,0.008760
0.137432,0.137136,0.118759,0.137136,0.056821,0.122368,0.018498,0.009005,0.012091,0.008776,0.010138,0.008776,0.009345,0.008677,0.008186,0.008645,0.004158,0.008350
0.129987,0.129981,0.110094,0.129981,0.049925,0.095403,0.017644,0.008924,0.011969,0.008924,0.010199,0.008892,0.009467,0.008859,0.008552,0.008826,0.005256,0.008694
0.122115,0.121535,0.107409,0.121535,0.056333,0.121173,0.019658,0.009470,0.012823,0.009372,0.010749,0.009174,0.009833,0.009076,0.008918,0.009076,0.005928,0.009010
0.119674,0.118511,0.109972,0.118511,0.067988,0.118511,0.021550,0.008712,0.012640,0.008712,0.010321,0.008679,0.009345,0.008646,0.008430,0.008613,0.005195,0.008547
0.126692,0.125504,0.115952,0.125504,0.071222,0.125273,0.023685,0.009825,0.014166,0.009792,0.011542,0.009792,0.010504,0.009692,0.009528,0.009626,0.006416,0.009527
0.070185,0.051452,0.039490,0.046216,0.020207,0.011210,0.014471,0.011009,0.012457,0.010874,0.011481,0.010740,0.010871,0.010572,0.009284,0.010304,0.003792,0.009062
0.077264,0.108894,0.027408,0.009405,0.014166,0.009044,0.010993,0.008946,0.009894,0.008946,0.009406,0.008946,0.008979,0.008946,0.007087,0.008946,0.000000,0.000000
0.065913,0.090134,0.024174,0.010490,0.014532,0.010040,0.011786,0.009847,0.010749,0.009847,0.010199,0.009718,0.009833,0.009718,0.008247,0.009718,0.001412,0.008206
0.101368,0.113001,0.055234,0.092997,0.020390,0.009823,0.013189,0.009466,0.010932,0.009433,0.009772,0.008945,0.008918,0.008327,0.006721,0.008295,0.000000,0.000000
0.119247,0.138751,0.053709,0.095397,0.017827,0.008915,0.011969,0.008851,0.010138,0.008851,0.009101,0.008819,0.008063,0.007628,0.005501,0.007113,0.000000,0.000000
0.132062,0.152001,0.059506,0.123658,0.018193,0.008884,0.012030,0.008884,0.010199,0.008851,0.009467,0.008851,0.008796,0.008721,0.006721,0.008200,0.000000,0.000000
0.123641,0.138583,0.063411,0.138452,0.020695,0.009819,0.013434,0.009721,0.011237,0.009688,0.010321,0.009623,0.009589,0.009427,0.007575,0.008706,0.000253,0.001604
0.093191,0.125218,0.032229,0.009535,0.014715,0.008856,0.011115,0.008824,0.009833,0.008824,0.009101,0.008695,0.008063,0.008566,0.005012,0.006723,0.000000,0.000000
0.129438,0.144905,0.069697,0.112127,0.022648,0.010257,0.014166,0.010098,0.011786,0.010034,0.010810,0.010002,0.009955,0.009970,0.007636,0.009301,0.001534,0.000573
0.129804,0.134658,0.092153,0.134658,0.028262,0.008894,0.013434,0.008318,0.010260,0.008254,0.009101,0.008254,0.008063,0.008222,0.005684,0.006910,0.001290,0.001216
0.132367,0.135687,0.097706,0.135687,0.033022,0.010402,0.015569,0.009525,0.011786,0.009460,0.010443,0.009460,0.009528,0.009232,0.007758,0.009037,0.004829,0.002926
0.123824,0.128219,0.087820,0.128219,0.028201,0.009333,0.014166,0.009008,0.010932,0.008943,0.009711,0.008715,0.008857,0.008617,0.007270,0.008617,0.004707,0.003252
0.131757,0.133432,0.104480,0.133432,0.037416,0.010361,0.014471,0.008101,0.010443,0.008101,0.009101,0.008101,0.008247,0.008069,0.006843,0.007972,0.004463,0.003163
0.121871,0.124357,0.091848,0.124357,0.030642,0.008846,0.013250,0.007784,0.009833,0.007752,0.008613,0.007752,0.007514,0.007656,0.004402,0.007012,0.000000,0.000000
0.114488,0.115470,0.091360,0.115470,0.032229,0.009164,0.011481,0.006206,0.008125,0.006206,0.006965,0.006206,0.005806,0.006174,0.002571,0.003730,0.000000,0.000000
0.116684,0.118631,0.089468,0.118631,0.027652,0.007018,0.010687,0.006141,0.007758,0.006076,0.006721,0.006044,0.005684,0.006044,0.002754,0.003964,0.000000,0.000000
0.121871,0.122427,0.100879,0.122427,0.040345,0.010712,0.014105,0.007476,0.009711,0.007314,0.008308,0.007282,0.007270,0.007249,0.005012,0.006149,0.000000,0.000000
0.120773,0.120725,0.102344,0.120725,0.044250,0.097464,0.014105,0.007065,0.009345,0.006904,0.007880,0.006775,0.007026,0.006775,0.005256,0.006194,0.000000,0.000000
0.118637,0.118275,0.101856,0.118275,0.046264,0.117269,0.014410,0.007013,0.009467,0.006948,0.007941,0.006948,0.007148,0.006721,0.005684,0.006266,0.001168,0.002338
0.118332,0.117090,0.107897,0.117090,0.064144,0.117090,0.018437,0.007426,0.010626,0.007263,0.008613,0.007263,0.007697,0.007231,0.006355,0.007068,0.002083,0.004397
0.116440,0.115101,0.107775,0.115101,0.068598,0.115101,0.020268,0.007575,0.011237,0.007542,0.009040,0.007542,0.008063,0.007542,0.006843,0.007345,0.002938,0.005607
0.120224,0.118874,0.112596,0.118874,0.074945,0.118874,0.020085,0.006721,0.010138,0.006524,0.007941,0.006524,0.006965,0.006458,0.005623,0.006426,0.001656,0.002754
0.120102,0.118563,0.113816,0.118563,0.081474,0.118563,0.027286,0.009110,0.013861,0.008849,0.010749,0.008784,0.009528,0.008653,0.008369,0.008555,0.005073,0.007151
0.111864,0.110514,0.104785,0.110514,0.070368,0.110514,0.019719,0.006541,0.009894,0.006313,0.007697,0.006281,0.006660,0.006151,0.005195,0.006118,0.001290,0.000976
0.072260,0.059927,0.053526,0.059422,0.026309,0.010571,0.015142,0.009763,0.011908,0.009763,0.010016,0.009763,0.007636,0.007407,0.004097,0.003838,0.000000,0.000000
0.066646,0.098971,0.025333,0.010710,0.015325,0.010646,0.012396,0.010613,0.010199,0.010452,0.006721,0.006581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.097645,0.123079,0.038148,0.011454,0.015752,0.008801,0.011115,0.008736,0.008918,0.008542,0.007331,0.005986,0.005623,0.005824,0.002388,0.002944,0.000000,0.000000
0.105273,0.123293,0.049132,0.066660,0.018559,0.009635,0.012762,0.009570,0.010932,0.009537,0.010138,0.009537,0.009345,0.009406,0.007514,0.008230,0.002083,0.005650
0.115952,0.124171,0.072504,0.124171,0.025455,0.010741,0.015142,0.010385,0.012274,0.010288,0.011115,0.010288,0.010199,0.010191,0.008247,0.008574,0.002632,0.005694
0.118515,0.119486,0.095509,0.119486,0.039307,0.013040,0.016363,0.009144,0.011664,0.009015,0.010016,0.008758,0.008735,0.008661,0.006416,0.007148,0.000000,0.001063
0.124434,0.124674,0.103686,0.124674,0.046691,0.014149,0.018498,0.009872,0.012884,0.009808,0.010993,0.009712,0.009650,0.009422,0.007026,0.008007,0.000000,0.001511
0.118881,0.118866,0.100269,0.118866,0.046569,0.077213,0.018071,0.009511,0.012457,0.009349,0.010565,0.009253,0.009223,0.009124,0.006599,0.007673,0.000000,0.000000
0.118454,0.118406,0.099354,0.118406,0.044006,0.043375,0.016363,0.008604,0.011298,0.008508,0.009589,0.008508,0.008247,0.008155,0.005867,0.006999,0.000000,0.000000
0.124739,0.124669,0.106860,0.124669,0.051329,0.123507,0.019170,0.009846,0.013128,0.009813,0.011115,0.009749,0.009894,0.009717,0.007880,0.008070,0.002327,0.005165
0.132306,0.131246,0.119613,0.131246,0.068781,0.131246,0.021183,0.009038,0.012823,0.008973,0.010443,0.008940,0.009101,0.008875,0.006904,0.007445,0.001046,0.003056
0.137920,0.136441,0.127119,0.136441,0.079765,0.136441,0.025150,0.009937,0.014288,0.009643,0.011481,0.009610,0.010260,0.009447,0.008857,0.009447,0.004463,0.006766
0.134137,0.132698,0.123214,0.132698,0.076226,0.132698,0.023807,0.009598,0.013739,0.009368,0.011115,0.009303,0.009894,0.009074,0.008491,0.008975,0.004158,0.006879
0.125044,0.124841,0.106432,0.124841,0.050719,0.070129,0.019353,0.010060,0.013250,0.009930,0.011359,0.009897,0.010443,0.009766,0.009345,0.009701,0.005440,0.008362
0.118515,0.119398,0.095876,0.119398,0.038148,0.011664,0.015325,0.008543,0.011054,0.008543,0.009650,0.008543,0.008857,0.008543,0.007575,0.008280,0.002877,0.006604
0.119369,0.118698,0.105517,0.118698,0.057248,0.118142,0.020939,0.010142,0.013739,0.010044,0.011603,0.009946,0.010687,0.009946,0.009589,0.009946,0.005684,0.008506
0.125838,0.124806,0.113694,0.124806,0.064754,0.124806,0.019536,0.008369,0.011847,0.008303,0.009711,0.008203,0.008735,0.008137,0.007331,0.008137,0.002754,0.005987
0.122787,0.121565,0.112779,0.121565,0.070429,0.121565,0.023868,0.009881,0.014227,0.009816,0.011542,0.009750,0.010382,0.009488,0.009162,0.009488,0.005989,0.007419
0.122665,0.121237,0.113145,0.121237,0.071710,0.121237,0.023746,0.009586,0.013922,0.009553,0.011298,0.009488,0.010138,0.009389,0.008979,0.009356,0.006172,0.006927
0.121749,0.120159,0.115342,0.120159,0.083122,0.120159,0.030703,0.011141,0.016241,0.010411,0.012701,0.010378,0.011298,0.010245,0.010199,0.010245,0.007758,0.008156
